"year","month","day","tmax","measurement.flag.4","quality.flag.4","source.flag.4","tmin","measurement.flag.5","quality.flag.5","source.flag.5"
2001,3,27,206,NA,NA,"0",72,NA," ","0"
2001,3,28,178,NA,NA,"0",89,NA," ","0"
2001,3,29,233,NA,NA,"0",61,NA," ","0"
2001,3,30,261,NA,NA,"0",83,NA," ","0"
2001,4,1,267,NA,NA,"0",94,NA," ","0"
2001,4,2,239,NA,NA,"0",83,NA," ","0"
2001,4,3,267,NA,NA,"0",94,NA," ","0"
2001,4,4,300,NA,NA,"0",61,NA," ","0"
2001,4,5,300,NA,NA,"0",89,NA," ","0"
2001,4,6,322,NA,NA,"0",72,NA," ","0"
2001,4,7,350,NA,NA,"0",111,NA," ","0"
2001,4,8,361,NA,NA,"0",128,NA," ","0"
2001,4,9,328,NA,NA,"0",106,NA," ","0"
2001,4,10,350,NA,NA,"0",83,NA," ","0"
2001,4,11,306,NA,NA,"0",122,NA," ","0"
2001,4,12,211,NA,NA,"0",111,NA," ","0"
2001,4,13,200,NA,NA,"0",94,NA," ","0"
2001,4,14,244,NA,NA,"0",83,NA," ","0"
2001,4,15,267,NA,NA,"0",122,NA," ","0"
2001,4,16,261,NA,NA,"0",117,NA," ","0"
2001,4,17,300,NA,NA,"0",94,NA," ","0"
2001,4,18,306,NA,NA,"0",106,NA," ","0"
2001,4,19,344,NA,NA,"0",111,NA," ","0"
2001,4,20,367,NA,NA,"0",117,NA," ","0"
2001,4,21,378,NA,NA,"0",150,NA," ","0"
2001,4,22,328,NA,NA,"0",150,NA," ","0"
2001,4,23,333,NA,NA,"0",128,NA," ","0"
2001,4,24,333,NA,NA,"0",122,NA," ","0"
2001,4,25,306,NA,NA,"0",122,NA," ","0"
2001,4,26,244,NA,NA,"0",106,NA," ","0"
2001,4,27,211,NA,NA,"0",106,NA," ","0"
2001,4,28,217,NA,NA,"0",100,NA," ","0"
2001,4,29,322,NA,NA,"0",100,NA," ","0"
2001,4,30,367,NA,NA,"0",144,NA," ","0"
2001,4,31,400,NA,NA,"0",172,NA," ","0"
2001,5,1,267,NA,NA,"0",122,NA," ","0"
2001,5,2,222,NA,NA,"0",106,NA," ","0"
2001,5,3,256,NA,NA,"0",89,NA," ","0"
2001,5,4,283,NA,NA,"0",78,NA," ","0"
2001,5,5,289,NA,NA,"0",100,NA," ","0"
2001,5,6,317,NA,NA,"0",111,NA," ","0"
2001,5,7,344,NA,NA,"0",128,NA," ","0"
2001,5,8,300,NA,NA,"0",128,NA," ","0"
2001,5,9,278,NA,NA,"0",111,NA," ","0"
2001,5,10,233,NA,NA,"0",100,NA," ","0"
2001,5,11,222,NA,NA,"0",122,NA," ","0"
2001,5,12,267,NA,NA,"0",128,NA," ","0"
2001,5,13,317,NA,NA,"0",94,NA," ","0"
2001,5,14,356,NA,NA,"0",106,NA," ","0"
2001,5,15,339,NA,NA,"0",139,NA," ","0"
2001,5,16,367,NA,NA,"0",117,NA," ","0"
2001,5,17,344,NA,NA,"0",139,NA," ","0"
2001,5,18,361,NA,NA,"0",128,NA," ","0"
2001,5,19,361,NA,NA,"0",161,NA," ","0"
2001,5,20,389,NA,NA,"0",156,NA," ","0"
2001,5,21,383,NA,NA,"0",167,NA," ","0"
2001,5,22,356,NA,NA,"0",133,NA," ","0"
2001,5,23,278,NA,NA,"0",117,NA," ","0"
2001,5,24,250,NA,NA,"0",111,NA," ","0"
2001,5,25,244,NA,NA,"0",128,NA," ","0"
2001,5,26,267,NA,NA,"0",122,NA," ","0"
2001,5,27,239,NA,NA,"0",167,NA," ","0"
2001,5,28,267,NA,NA,"0",128,NA," ","0"
2001,5,29,322,NA,NA,"0",106,NA," ","0"
2001,5,30,322,NA,NA,"0",144,NA," ","0"
2001,6,1,350,NA,NA,"0",122,NA," ","0"
2001,6,2,406,NA,NA,"0",144,NA," ","0"
2001,6,3,422,NA,NA,"0",200,NA," ","0"
2001,6,4,367,NA,NA,"0",217,NA," ","0"
2001,6,5,339,NA,NA,"0",167,NA," ","0"
2001,6,6,328,NA,NA,"0",139,NA," ","0"
2001,6,7,328,NA,NA,"0",156,NA," ","0"
2001,6,8,317,NA,NA,"0",156,NA," ","0"
2001,6,9,272,NA,NA,"0",139,NA," ","0"
2001,6,10,256,NA,NA,"0",139,NA," ","0"
2001,6,11,228,NA,NA,"0",133,NA," ","0"
2001,6,12,256,NA,NA,"0",133,NA," ","0"
2001,6,13,306,NA,NA,"0",128,NA," ","0"
2001,6,14,200,NA,NA,"0",122,NA," ","0"
2001,6,15,233,NA,NA,"0",128,NA," ","0"
2001,6,16,200,NA,NA,"0",117,NA," ","0"
2001,6,17,272,NA,NA,"0",111,NA," ","0"
2001,6,18,300,NA,NA,"0",117,NA," ","0"
2001,6,19,233,NA,NA,"0",128,NA," ","0"
2001,6,20,233,NA,NA,"0",133,NA," ","0"
2001,6,21,233,NA,NA,"0",128,NA," ","0"
2001,6,22,317,NA,NA,"0",111,NA," ","0"
2001,6,23,317,NA,NA,"0",128,NA," ","0"
2001,6,24,300,NA,NA,"0",139,NA," ","0"
2001,6,25,294,NA,NA,"0",144,NA," ","0"
2001,6,26,311,NA,NA,"0",133,NA," ","0"
2001,6,27,317,NA,NA,"0",128,NA," ","0"
2001,6,28,322,NA,NA,"0",117,NA," ","0"
2001,6,29,267,NA,NA,"0",133,NA," ","0"
2001,6,30,228,NA,NA,"0",128,NA," ","0"
2001,6,31,311,NA,NA,"0",117,NA," ","0"
2001,7,1,294,NA,NA,"0",128,NA," ","0"
2001,7,2,311,NA,NA,"0",133,NA," ","0"
2001,7,3,267,NA,NA,"0",133,NA," ","0"
2001,7,4,261,NA,NA,"0",150,NA," ","0"
2001,7,5,289,NA,NA,"0",133,NA," ","0"
2001,7,6,339,NA,NA,"0",133,NA," ","0"
2001,7,7,383,NA,NA,"0",144,NA," ","0"
2001,7,8,367,NA,NA,"0",172,NA," ","0"
2001,7,9,283,NA,NA,"0",144,NA," ","0"
2001,7,10,267,NA,NA,"0",139,NA," ","0"
2001,7,11,294,NA,NA,"0",122,NA," ","0"
2001,7,12,244,NA,NA,"0",128,NA," ","0"
2001,7,13,261,NA,NA,"0",128,NA," ","0"
2001,7,14,322,NA,NA,"0",117,NA," ","0"
2001,7,15,322,NA,NA,"0",128,NA," ","0"
2001,7,16,361,NA,NA,"0",111,NA," ","0"
2001,7,17,361,NA,NA,"0",156,NA," ","0"
2001,7,18,333,NA,NA,"0",128,NA," ","0"
2001,7,19,311,NA,NA,"0",128,NA," ","0"
2001,7,20,217,NA,NA,"0",117,NA," ","0"
2001,7,21,244,NA,NA,"0",117,NA," ","0"
2001,7,22,228,NA,NA,"0",150,NA," ","0"
2001,7,23,272,NA,NA,"0",144,NA," ","0"
2001,7,24,300,NA,NA,"0",139,NA," ","0"
2001,7,25,333,NA,NA,"0",106,NA," ","0"
2001,7,26,356,NA,NA,"0",133,NA," ","0"
2001,7,27,378,NA,NA,"0",139,NA," ","0"
2001,7,28,367,NA,NA,"0",139,NA," ","0"
2001,7,29,294,NA,NA,"0",128,NA," ","0"
2001,7,30,250,NA,NA,"0",139,NA," ","0"
2001,7,31,300,NA,NA,"0",133,NA," ","0"
2001,8,1,328,NA,NA,"0",133,NA," ","0"
2001,8,2,339,NA,NA,"0",133,NA," ","0"
2001,8,3,339,NA,NA,"0",156,NA," ","0"
2001,8,4,328,NA,NA,"0",139,NA," ","0"
2001,8,5,272,NA,NA,"0",128,NA," ","0"
2001,8,6,328,NA,NA,"0",100,NA," ","0"
2001,8,7,333,NA,NA,"0",122,NA," ","0"
2001,8,8,283,NA,NA,"0",122,NA," ","0"
2001,8,9,239,NA,NA,"0",128,NA," ","0"
2001,8,10,256,NA,NA,"0",111,NA," ","0"
2001,8,11,261,NA,NA,"0",150,NA," ","0"
2001,8,12,217,NA,NA,"0",128,NA," ","0"
2001,8,13,283,NA,NA,"0",144,NA," ","0"
2001,8,14,333,NA,NA,"0",122,NA," ","0"
2001,8,15,278,NA,NA,"0",122,NA," ","0"
2001,8,16,194,NA,NA,"0",133,NA," ","0"
2001,8,17,278,NA,NA,"0",128,NA," ","0"
2001,8,18,278,NA,NA,"0",128,NA," ","0"
2001,8,19,300,NA,NA,"0",122,NA," ","0"
2001,8,20,300,NA,NA,"0",122,NA," ","0"
2001,8,21,300,NA,NA,"0",122,NA," ","0"
2001,8,22,328,NA,NA,"0",106,NA," ","0"
2001,8,23,272,NA,NA,"0",122,NA," ","0"
2001,8,24,233,NA,NA,"0",122,NA," ","0"
2001,8,25,261,NA,NA,"0",122,NA," ","0"
2001,8,26,289,NA,NA,"0",106,NA," ","0"
2001,8,27,228,NA,NA,"0",133,NA," ","0"
2001,8,28,261,NA,NA,"0",100,NA," ","0"
2001,8,29,317,NA,NA,"0",94,NA," ","0"
2001,8,30,344,NA,NA,"0",117,NA," ","0"
2001,9,1,367,NA,NA,"0",144,NA," ","0"
2001,9,2,367,NA,NA,"0",133,NA," ","0"
2001,9,3,350,NA,NA,"0",133,NA," ","0"
2001,9,4,228,NA,NA,"0",139,NA," ","0"
2001,9,5,206,NA,NA,"0",139,NA," ","0"
2001,9,6,211,NA,NA,"0",117,NA," ","0"
2001,9,7,217,NA,NA,"0",100,NA," ","0"
2001,9,8,239,NA,NA,"0",122,NA," ","0"
2001,9,9,272,NA,NA,"0",94,NA," ","0"
2001,9,10,300,NA,NA,"0",72,NA," ","0"
2001,9,11,261,NA,NA,"0",122,NA," ","0"
2001,9,12,300,NA,NA,"0",100,NA," ","0"
2001,9,13,311,NA,NA,"0",128,NA," ","0"
2001,9,14,322,NA,NA,"0",117,NA," ","0"
2001,9,15,328,NA,NA,"0",111,NA," ","0"
2001,9,16,250,NA,NA,"0",111,NA," ","0"
2001,9,17,239,NA,NA,"0",122,NA," ","0"
2001,9,18,294,NA,NA,"0",89,NA," ","0"
2001,9,19,294,NA,NA,"0",83,NA," ","0"
2001,9,20,272,NA,NA,"0",89,NA," ","0"
2001,9,21,167,NA,NA,"0",94,NA," ","0"
2001,9,22,250,NA,NA,"0",89,NA," ","0"
2001,9,23,239,NA,NA,"0",111,NA," ","0"
2001,9,24,267,NA,NA,"0",83,NA," ","0"
2001,9,25,272,NA,NA,"0",72,NA," ","0"
2001,9,26,278,NA,NA,"0",72,NA," ","0"
2001,9,27,217,NA,NA,"0",106,NA," ","0"
2001,9,28,200,NA,NA,"0",106,NA," ","0"
2001,9,29,211,NA,NA,"0",156,NA," ","0"
2001,9,30,194,NA,NA,"0",122,NA," ","0"
2001,9,31,211,NA,NA,"0",83,NA," ","0"
2001,10,1,217,NA,NA,"0",61,NA," ","0"
2001,10,2,222,NA,NA,"0",78,NA," ","0"
2001,10,3,244,NA,NA,"0",72,NA," ","0"
2001,10,4,278,NA,NA,"0",67,NA," ","0"
2001,10,5,256,NA,NA,"0",61,NA," ","0"
2001,10,6,178,NA,NA,"0",50,NA," ","0"
2001,10,7,217,NA,NA,"0",22,NA," ","0"
2001,10,8,217,NA,NA,"0",39,NA," ","0"
2001,10,9,250,NA,NA,"0",72,NA," ","0"
2001,10,10,200,NA,NA,"0",83,NA," ","0"
2001,10,11,228,NA,NA,"0",128,NA," ","0"
2001,10,12,189,NA,NA,"0",106,NA," ","0"
2001,10,13,178,NA,NA,"0",100,NA," ","0"
2001,10,14,194,NA,NA,"0",94,NA," ","0"
2001,10,15,200,NA,NA,"0",94,NA," ","0"
2001,10,16,206,NA,NA,"0",94,NA," ","0"
2001,10,17,178,NA,NA,"0",72,NA," ","0"
2001,10,18,183,NA,NA,"0",44,NA," ","0"
2001,10,19,172,NA,NA,"0",72,NA," ","0"
2001,10,20,200,NA,NA,"0",83,NA," ","0"
2001,10,21,172,NA,NA,"0",106,NA," ","0"
2001,10,22,183,NA,NA,"0",100,NA," ","0"
2001,10,23,150,NA,NA,"0",67,NA," ","0"
2001,10,24,161,NA,NA,"0",67,NA," ","0"
2001,10,25,122,NA,NA,"0",56,NA," ","0"
2001,10,26,128,NA,NA,"0",22,NA," ","0"
2001,10,27,128,NA,NA,"0",22,NA," ","0"
2001,10,28,128,NA,NA,"0",44,NA," ","0"
2001,10,29,150,NA,NA,"0",67,NA," ","0"
2001,10,30,133,NA,NA,"0",39,NA," ","0"
2001,11,1,133,NA,NA,"0",83,NA," ","0"
2001,11,2,144,NA,NA,"0",78,NA," ","0"
2001,11,3,128,NA,NA,"0",39,NA," ","0"
2001,11,4,128,NA,NA,"0",11,NA," ","0"
2001,11,5,128,NA,NA,"0",56,NA," ","0"
2001,11,6,167,NA,NA,"0",89,NA," ","0"
2001,11,7,156,NA,NA,"0",56,NA," ","0"
2001,11,8,117,NA,NA,"0",33,NA," ","0"
2001,11,9,122,NA,NA,"0",33,NA," ","0"
2001,11,10,144,NA,NA,"0",11,NA," ","0"
2001,11,11,139,NA,NA,"0",0,NA," ","0"
2001,11,12,133,NA,NA,"0",28,NA," ","0"
2001,11,13,139,NA,NA,"0",11,NA," ","0"
2001,11,14,117,NA,NA,"0",61,NA," ","0"
2001,11,15,122,NA,NA,"0",6,NA," ","0"
2001,11,16,139,NA,NA,"0",11,NA," ","0"
2001,11,17,144,NA,NA,"0",67,NA," ","0"
2001,11,18,133,NA,NA,"0",50,NA," ","0"
2001,11,19,133,NA,NA,"0",28,NA," ","0"
2001,11,20,111,NA,NA,"0",72,NA," ","0"
2001,11,21,111,NA,NA,"0",44,NA," ","0"
2001,11,22,122,NA,NA,"0",67,NA," ","0"
2001,11,23,122,NA,NA,"0",39,NA," ","0"
2001,11,24,100,NA,NA,"0",6,NA," ","0"
2001,11,25,117,NA,NA,"0",50,NA," ","0"
2001,11,26,117,NA,NA,"0",72,NA," ","0"
2001,11,27,133,NA,NA,"0",61,NA," ","0"
2001,11,28,122,NA,NA,"0",94,NA," ","0"
2001,11,29,128,NA,NA,"0",94,NA," ","0"
2001,11,30,139,NA,NA,"0",111,NA," ","0"
2001,11,31,172,NA,NA,"0",83,NA," ","0"
2002,0,1,161,NA,NA,"0",111,NA," ","0"
2002,0,2,161,NA,NA,"0",83,NA," ","0"
2002,0,3,150,NA,NA,"0",44,NA," ","0"
2002,0,4,139,NA,NA,"0",28,NA," ","0"
2002,0,5,117,NA,NA,"0",39,NA," ","0"
2002,0,6,167,NA,NA,"0",83,NA," ","0"
2002,0,7,139,NA,NA,"0",67,NA," ","0"
2002,0,8,178,NA,NA,"0",61,NA," ","0"
2002,0,9,167,NA,NA,"0",61,NA," ","0"
2002,0,10,150,NA,NA,"0",33,NA," ","0"
2002,0,11,100,NA,NA,"0",28,NA," ","0"
2002,0,12,122,NA,NA,"0",39,NA," ","0"
2002,0,13,128,NA,NA,"0",17,NA," ","0"
2002,0,14,94,NA,NA,"0",6,NA," ","0"
2002,0,15,122,NA,NA,"0",-6,NA," ","0"
2002,0,16,106,NA,NA,"0",-17,NA," ","0"
2002,0,17,94,NA,NA,"0",-22,NA," ","0"
2002,0,18,133,NA,NA,"0",-28,NA," ","0"
2002,0,19,128,NA,NA,"0",-17,NA," ","0"
2002,0,20,144,NA,NA,"0",-17,NA," ","0"
2002,0,21,133,NA,NA,"0",17,NA," ","0"
2002,0,22,100,NA,NA,"0",-6,NA," ","0"
2002,0,23,128,NA,NA,"0",-39,NA," ","0"
2002,0,24,139,NA,NA,"0",-22,NA," ","0"
2002,0,25,133,NA,NA,"0",-17,NA," ","0"
2002,0,26,133,NA,NA,"0",44,NA," ","0"
2002,0,27,100,NA,NA,"0",-6,NA," ","0"
2002,0,28,83,NA,NA,"0",0,NA," ","0"
2002,0,29,83,NA,NA,"0",-28,NA," ","0"
2002,0,30,100,NA,NA,"0",-39,NA," ","0"
2002,0,31,111,NA,NA,"0",-39,NA," ","0"
2002,1,1,122,NA,NA,"0",-17,NA," ","0"
2002,1,2,139,NA,NA,"0",-22,NA," ","0"
2002,1,3,144,NA,NA,"0",-17,NA," ","0"
2002,1,4,161,NA,NA,"0",-17,NA," ","0"
2002,1,5,150,NA,NA,"0",-28,NA," ","0"
2002,1,6,167,NA,NA,"0",-11,NA," ","0"
2002,1,7,161,NA,NA,"0",72,NA," ","0"
2002,1,8,150,NA,NA,"0",11,NA," ","0"
2002,1,9,144,NA,NA,"0",39,NA," ","0"
2002,1,10,189,NA,NA,"0",0,NA," ","0"
2002,1,11,189,NA,NA,"0",22,NA," ","0"
2002,1,12,200,NA,NA,"0",6,NA," ","0"
2002,1,13,122,NA,NA,"0",33,NA," ","0"
2002,1,14,178,NA,NA,"0",50,NA," ","0"
2002,1,15,139,NA,NA,"0",33,NA," ","0"
2002,1,16,144,NA,NA,"0",50,NA," ","0"
2002,1,17,117,NA,NA,"0",61,NA," ","0"
2002,1,18,133,NA,NA,"0",50,NA," ","0"
2002,1,19,139,NA,NA,"0",89,NA," ","0"
2002,1,20,189,NA,NA,"0",106,NA," ","0"
2002,1,21,189,NA,NA,"0",94,NA," ","0"
2002,1,22,239,NA,NA,"0",83,NA," ","0"
2002,1,23,144,NA,NA,"0",72,NA," ","0"
2002,1,24,183,NA,NA,"0",39,NA," ","0"
2002,1,25,206,NA,NA,"0",39,NA," ","0"
2002,1,26,194,NA,NA,"0",39,NA," ","0"
2002,1,27,222,NA,NA,"0",50,NA," ","0"
2002,1,28,222,NA,NA,"0",22,NA," ","0"
2002,2,1,172,NA,NA,"0",28,NA," ","0"
2002,2,2,178,NA,NA,"0",17,NA," ","0"
2002,2,3,189,NA,NA,"0",0,NA," ","0"
2002,2,4,200,NA,NA,"0",11,NA," ","0"
2002,2,5,167,NA,NA,"0",56,NA," ","0"
2002,2,6,161,NA,NA,"0",106,NA," ","0"
2002,2,7,139,NA,NA,"0",39,NA," ","0"
2002,2,8,128,NA,NA,"0",-22,NA," ","0"
2002,2,9,150,NA,NA,"0",0,NA," ","0"
2002,2,10,156,NA,NA,"0",89,NA," ","0"
2002,2,11,183,NA,NA,"0",67,NA," ","0"
2002,2,12,156,NA,NA,"0",56,NA," ","0"
2002,2,13,133,NA,NA,"0",28,NA," ","0"
2002,2,14,144,NA,NA,"0",-6,NA," ","0"
2002,2,15,128,NA,NA,"0",11,NA," ","0"
2002,2,16,128,NA,NA,"0",33,NA," ","0"
2002,2,17,94,NA,NA,"0",22,NA," ","0"
2002,2,18,150,NA,NA,"0",0,NA," ","0"
2002,2,19,178,NA,NA,"0",-6,NA," ","0"
2002,2,20,189,NA,NA,"0",33,NA," ","0"
2002,2,21,211,NA,NA,"0",56,NA," ","0"
2002,2,22,150,NA,NA,"0",83,NA," ","0"
2002,2,23,150,NA,NA,"0",83,NA," ","0"
2002,2,24,150,NA,NA,"0",67,NA," ","0"
2002,2,25,150,NA,NA,"0",56,NA," ","0"
2002,2,26,194,NA,NA,"0",39,NA," ","0"
2002,2,27,228,NA,NA,"0",33,NA," ","0"
2002,2,28,256,NA,NA,"0",50,NA," ","0"
2002,2,29,261,NA,NA,"0",56,NA," ","0"
2002,2,30,267,NA,NA,"0",44,NA," ","0"
2002,2,31,272,NA,NA,"0",50,NA," ","0"
2002,3,1,272,NA,NA,"0",61,NA," ","0"
2002,3,2,200,NA,NA,"0",89,NA," ","0"
2002,3,3,156,NA,NA,"0",106,NA," ","0"
2002,3,4,139,NA,NA,"0",106,NA," ","0"
2002,3,5,189,NA,NA,"0",83,NA," ","0"
2002,3,6,183,NA,NA,"0",89,NA," ","0"
2002,3,7,222,NA,NA,"0",100,NA," ","0"
2002,3,8,194,NA,NA,"0",94,NA," ","0"
2002,3,9,172,NA,NA,"0",106,NA," ","0"
2002,3,10,217,NA,NA,"0",94,NA," ","0"
2002,3,11,211,NA,NA,"0",89,NA," ","0"
2002,3,12,256,NA,NA,"0",100,NA," ","0"
2002,3,13,294,NA,NA,"0",78,NA," ","0"
2002,3,14,244,NA,NA,"0",83,NA," ","0"
2002,3,15,167,NA,NA,"0",67,NA," ","0"
2002,3,16,150,NA,NA,"0",56,NA," ","0"
2002,3,17,144,NA,NA,"0",50,NA," ","0"
2002,3,18,172,NA,NA,"0",22,NA," ","0"
2002,3,19,217,NA,NA,"0",22,NA," ","0"
2002,3,20,200,NA,NA,"0",39,NA," ","0"
2002,3,21,239,NA,NA,"0",28,NA," ","0"
2002,3,22,278,NA,NA,"0",56,NA," ","0"
2002,3,23,289,NA,NA,"0",61,NA," ","0"
2002,3,24,222,NA,NA,"0",89,NA," ","0"
2002,3,25,206,NA,NA,"0",94,NA," ","0"
2002,3,26,133,NA,NA,"0",100,NA," ","0"
2002,3,27,161,NA,NA,"0",56,NA," ","0"
2002,3,28,172,NA,NA,"0",50,NA," ","0"
2002,3,29,167,NA,NA,"0",61,NA," ","0"
2002,3,30,150,NA,NA,"0",33,NA," ","0"
2002,4,1,189,NA,NA,"0",83,NA," ","0"
2002,4,2,178,NA,NA,"0",78,NA," ","0"
2002,4,3,183,NA,NA,"0",78,NA," ","0"
2002,4,4,256,NA,NA,"0",44,NA," ","0"
2002,4,5,283,NA,NA,"0",67,NA," ","0"
2002,4,6,211,NA,NA,"0",78,NA," ","0"
2002,4,7,217,NA,NA,"0",61,NA," ","0"
2002,4,8,261,NA,NA,"0",39,NA," ","0"
2002,4,9,211,NA,NA,"0",67,NA," ","0"
2002,4,10,189,NA,NA,"0",78,NA," ","0"
2002,4,11,267,NA,NA,"0",33,NA," ","0"
2002,4,12,289,NA,NA,"0",56,NA," ","0"
2002,4,13,222,NA,NA,"0",83,NA," ","0"
2002,4,14,267,NA,NA,"0",78,NA," ","0"
2002,4,15,261,NA,NA,"0",89,NA," ","0"
2002,4,16,267,NA,NA,"0",89,NA," ","0"
2002,4,17,244,NA,NA,"0",94,NA," ","0"
2002,4,18,200,NA,NA,"0",78,NA," ","0"
2002,4,19,167,NA,NA,"0",72,NA," ","0"
2002,4,20,156,NA,NA,"0",100,NA," ","0"
2002,4,21,178,NA,NA,"0",83,NA," ","0"
2002,4,22,211,NA,NA,"0",50,NA," ","0"
2002,4,23,261,NA,NA,"0",50,NA," ","0"
2002,4,24,306,NA,NA,"0",83,NA," ","0"
2002,4,25,283,NA,NA,"0",89,NA," ","0"
2002,4,26,233,NA,NA,"0",94,NA," ","0"
2002,4,27,244,NA,NA,"0",106,NA," ","0"
2002,4,28,256,NA,NA,"0",122,NA," ","0"
2002,4,29,328,NA,NA,"0",139,NA," ","0"
2002,4,30,344,NA,NA,"0",150,NA," ","0"
2002,4,31,311,NA,NA,"0",111,NA," ","0"
2002,5,1,217,NA,NA,"0",117,NA," ","0"
2002,5,2,222,NA,NA,"0",100,NA," ","0"
2002,5,3,272,NA,NA,"0",94,NA," ","0"
2002,5,4,339,NA,NA,"0",100,NA," ","0"
2002,5,5,383,NA,NA,"0",139,NA," ","0"
2002,5,6,339,NA,NA,"0",133,NA," ","0"
2002,5,7,278,NA,NA,"0",111,NA," ","0"
2002,5,8,283,NA,NA,"0",94,NA," ","0"
2002,5,9,278,NA,NA,"0",89,NA," ","0"
2002,5,10,311,NA,NA,"0",139,NA," ","0"
2002,5,11,333,NA,NA,"0",111,NA," ","0"
2002,5,12,261,NA,NA,"0",122,NA," ","0"
2002,5,13,217,NA,NA,"0",111,NA," ","0"
2002,5,14,217,NA,NA,"0",100,NA," ","0"
2002,5,15,261,NA,NA,"0",83,NA," ","0"
2002,5,16,267,NA,NA,"0",94,NA," ","0"
2002,5,17,278,NA,NA,"0",111,NA," ","0"
2002,5,18,267,NA,NA,"0",144,NA," ","0"
2002,5,19,317,NA,NA,"0",122,NA," ","0"
2002,5,20,222,NA,NA,"0",111,NA," ","0"
2002,5,21,206,NA,NA,"0",117,NA," ","0"
2002,5,22,233,NA,NA,"0",117,NA," ","0"
2002,5,23,267,NA,NA,"0",106,NA," ","0"
2002,5,24,317,NA,NA,"0",111,NA," ","0"
2002,5,25,339,NA,NA,"0",133,NA," ","0"
2002,5,26,289,NA,NA,"0",122,NA," ","0"
2002,5,27,283,NA,NA,"0",122,NA," ","0"
2002,5,28,256,NA,NA,"0",122,NA," ","0"
2002,5,29,306,NA,NA,"0",128,NA," ","0"
2002,5,30,356,NA,NA,"0",139,NA," ","0"
2002,6,1,372,NA,NA,"0",133,NA," ","0"
2002,6,2,328,NA,NA,"0",128,NA," ","0"
2002,6,3,289,NA,NA,"0",122,NA," ","0"
2002,6,4,283,NA,NA,"0",117,NA," ","0"
2002,6,5,272,NA,NA,"0",117,NA," ","0"
2002,6,6,306,NA,NA,"0",117,NA," ","0"
2002,6,7,272,NA,NA,"0",122,NA," ","0"
2002,6,8,350,NA,NA,"0",117,NA," ","0"
2002,6,9,417,NA,NA,"0",144,NA," ","0"
2002,6,10,428,NA,NA,"0",144,NA," ","0"
2002,6,11,367,NA,NA,"0",189,NA," ","0"
2002,6,12,389,NA,NA,"0",183,NA," ","0"
2002,6,13,322,NA,NA,"0",139,NA," ","0"
2002,6,14,306,NA,NA,"0",128,NA," ","0"
2002,6,15,239,NA,NA,"0",122,NA," ","0"
2002,6,16,306,NA,NA,"0",117,NA," ","0"
2002,6,17,283,NA,NA,"0",122,NA," ","0"
2002,6,18,267,NA,NA,"0",128,NA," ","0"
2002,6,19,333,NA,NA,"0",117,NA," ","0"
2002,6,20,339,NA,NA,"0",128,NA," ","0"
2002,6,21,261,NA,NA,"0",139,NA," ","0"
2002,6,22,256,NA,NA,"0",122,NA," ","0"
2002,6,23,272,NA,NA,"0",122,NA," ","0"
2002,6,24,294,NA,NA,"0",122,NA," ","0"
2002,6,25,289,NA,NA,"0",111,NA," ","0"
2002,6,26,339,NA,NA,"0",128,NA," ","0"
2002,6,27,317,NA,NA,"0",139,NA," ","0"
2002,6,28,283,NA,NA,"0",144,NA," ","0"
2002,6,29,272,NA,NA,"0",139,NA," ","0"
2002,6,30,333,NA,NA,"0",139,NA," ","0"
2002,6,31,311,NA,NA,"0",139,NA," ","0"
2002,7,1,294,NA,NA,"0",150,NA," ","0"
2002,7,2,267,NA,NA,"0",150,NA," ","0"
2002,7,3,250,NA,NA,"0",133,NA," ","0"
2002,7,4,256,NA,NA,"0",117,NA," ","0"
2002,7,5,278,NA,NA,"0",122,NA," ","0"
2002,7,6,278,NA,NA,"0",106,NA," ","0"
2002,7,7,333,NA,NA,"0",89,NA," ","0"
2002,7,8,367,NA,NA,"0",117,NA," ","0"
2002,7,9,389,NA,NA,"0",139,NA," ","0"
2002,7,10,383,NA,NA,"0",139,NA," ","0"
2002,7,11,367,NA,NA,"0",122,NA," ","0"
2002,7,12,361,NA,NA,"0",133,NA," ","0"
2002,7,13,350,NA,NA,"0",144,NA," ","0"
2002,7,14,339,NA,NA,"0",133,NA," ","0"
2002,7,15,328,NA,NA,"0",139,NA," ","0"
2002,7,16,289,NA,NA,"0",139,NA," ","0"
2002,7,17,267,NA,NA,"0",128,NA," ","0"
2002,7,18,294,NA,NA,"0",128,NA," ","0"
2002,7,19,200,NA,NA,"0",117,NA," ","0"
2002,7,20,289,NA,NA,"0",111,NA," ","0"
2002,7,21,283,NA,NA,"0",111,NA," ","0"
2002,7,22,228,NA,NA,"0",122,NA," ","0"
2002,7,23,200,NA,NA,"0",122,NA," ","0"
2002,7,24,261,NA,NA,"0",117,NA," ","0"
2002,7,25,294,NA,NA,"0",100,NA," ","0"
2002,7,26,344,NA,NA,"0",106,NA," ","0"
2002,7,27,372,NA,NA,"0",139,NA," ","0"
2002,7,28,333,NA,NA,"0",144,NA," ","0"
2002,7,29,278,NA,NA,"0",139,NA," ","0"
2002,7,30,311,NA,NA,"0",139,NA," ","0"
2002,7,31,356,NA,NA,"0",139,NA," ","0"
2002,8,1,383,NA,NA,"0",133,NA," ","0"
2002,8,2,383,NA,NA,"0",139,NA," ","0"
2002,8,3,350,NA,NA,"0",144,NA," ","0"
2002,8,4,283,NA,NA,"0",133,NA," ","0"
